A;;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES;HERNAD TELJES
316;14jan2215  0300;150.12;150.13;150.93;151.06;163.87;103.29;103.33;103.60;103.61;104.38;104.38;107.83;107.83;108.10;108.09;97.42;119.96;119.96;123.43;125.03;125.85;125.84;129.18;129.19;129.21;130.41;130.43;130.62;138.79;138.79;148.99;149.42;149.43;149.43
317;14jan2215  0400;150.12;150.13;150.93;151.06;163.87;103.30;103.33;103.61;103.61;104.38;104.38;107.83;107.83;108.10;108.09;97.42;119.96;119.96;123.43;125.03;125.85;125.84;129.18;129.19;129.21;130.41;130.43;130.63;138.79;138.79;148.99;149.42;149.43;149.43
318;14jan2215  0500;150.12;150.13;150.93;151.06;163.87;103.30;103.34;103.61;103.61;104.38;104.38;107.83;107.83;108.10;108.09;97.42;119.96;119.97;123.43;125.03;125.85;125.84;129.18;129.20;129.21;130.41;130.44;130.63;138.79;138.79;148.99;149.42;149.43;149.43
319;14jan2215  0600;150.13;150.13;150.93;151.06;163.87;103.30;103.34;103.61;103.61;104.38;104.39;107.83;107.83;108.10;108.09;97.42;119.96;119.97;123.43;125.03;125.85;125.84;129.18;129.20;129.21;130.41;130.44;130.63;138.80;138.79;148.99;149.42;149.43;149.43
320;14jan2215  0700;150.13;150.13;150.93;151.06;163.87;103.30;103.34;103.61;103.62;104.38;104.39;107.83;107.84;108.10;108.09;97.43;119.96;119.97;123.43;125.03;125.85;125.84;129.19;129.20;129.21;130.41;130.44;130.63;138.80;138.79;148.99;149.42;149.43;149.43
321;14jan2215  0800;150.13;150.13;150.93;151.06;163.87;103.31;103.34;103.62;103.62;104.38;104.39;107.83;107.84;108.10;108.09;97.43;119.96;119.97;123.43;125.04;125.85;125.84;129.19;129.20;129.22;130.41;130.44;130.63;138.80;138.79;148.99;149.42;149.43;149.43
322;14jan2215  0900;150.13;150.14;150.93;151.06;163.87;103.31;103.34;103.62;103.62;104.38;104.39;107.83;107.84;108.11;108.10;97.43;119.96;119.97;123.43;125.04;125.85;125.84;129.19;129.20;129.22;130.41;130.44;130.63;138.80;138.79;148.99;149.42;149.43;149.43
323;14jan2215  1000;150.13;150.14;150.93;151.06;163.87;103.31;103.35;103.62;103.62;104.38;104.39;107.84;107.84;108.11;108.10;97.43;119.96;119.97;123.43;125.04;125.85;125.84;129.19;129.20;129.22;130.41;130.44;130.63;138.80;138.79;148.99;149.42;149.43;149.43
324;14jan2215  1100;150.13;150.14;150.93;151.06;163.87;103.31;103.35;103.62;103.62;104.38;104.39;107.84;107.84;108.11;108.10;97.43;119.96;119.97;123.43;125.04;125.85;125.84;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.79;148.99;149.42;149.43;149.43
325;14jan2215  1200;150.13;150.14;150.93;151.06;163.87;103.31;103.35;103.62;103.63;104.39;104.39;107.84;107.84;108.11;108.10;97.44;119.97;119.97;123.43;125.04;125.85;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.79;148.99;149.42;149.43;149.43
326;14jan2215  1300;150.13;150.14;150.93;151.06;163.87;103.31;103.35;103.63;103.63;104.39;104.39;107.84;107.84;108.11;108.10;97.44;119.97;119.97;123.43;125.04;125.85;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
327;14jan2215  1400;150.13;150.14;150.93;151.06;163.87;103.32;103.35;103.63;103.63;104.39;104.39;107.84;107.84;108.11;108.10;97.44;119.97;119.97;123.44;125.04;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
328;14jan2215  1500;150.13;150.14;150.93;151.06;163.87;103.32;103.35;103.63;103.63;104.39;104.39;107.84;107.85;108.11;108.10;97.44;119.97;119.97;123.44;125.04;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
329;14jan2215  1600;150.13;150.14;150.93;151.06;163.87;103.32;103.35;103.63;103.63;104.39;104.40;107.84;107.85;108.11;108.10;97.44;119.97;119.97;123.44;125.04;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
330;14jan2215  1700;150.13;150.14;150.93;151.06;163.87;103.32;103.36;103.63;103.63;104.39;104.40;107.84;107.85;108.12;108.10;97.44;119.97;119.97;123.44;125.04;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
331;14jan2215  1800;150.13;150.14;150.93;151.06;163.87;103.32;103.36;103.63;103.64;104.39;104.40;107.84;107.85;108.12;108.11;97.45;119.97;119.98;123.44;125.04;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
332;14jan2215  1900;150.13;150.14;150.93;151.06;163.87;103.32;103.36;103.63;103.64;104.39;104.40;107.85;107.85;108.12;108.11;97.45;119.97;119.98;123.44;125.04;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
333;14jan2215  2000;150.13;150.14;150.93;151.06;163.87;103.32;103.36;103.63;103.64;104.39;104.40;107.85;107.85;108.12;108.11;97.45;119.97;119.98;123.44;125.04;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
334;14jan2215  2100;150.13;150.14;150.93;151.06;163.87;103.33;103.36;103.64;103.64;104.39;104.40;107.85;107.85;108.12;108.11;97.45;119.97;119.98;123.44;125.04;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
335;14jan2215  2200;150.13;150.14;150.93;151.06;163.87;103.33;103.36;103.64;103.64;104.39;104.40;107.85;107.85;108.12;108.11;97.45;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
336;14jan2215  2300;150.13;150.14;150.93;151.06;163.87;103.33;103.36;103.64;103.64;104.39;104.40;107.85;107.85;108.12;108.11;97.45;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.45;130.63;138.80;138.80;148.99;149.42;149.43;149.43
337;15jan2215  0000;150.13;150.14;150.93;151.06;163.87;103.33;103.36;103.64;103.64;104.39;104.40;107.85;107.85;108.12;108.11;97.45;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.45;130.63;138.80;138.80;148.99;149.42;149.43;149.43
338;15jan2215  0100;150.13;150.14;150.93;151.06;163.87;103.33;103.36;103.64;103.64;104.39;104.40;107.85;107.85;108.12;108.11;97.45;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.45;130.63;138.80;138.80;148.99;149.42;149.43;149.43
339;15jan2215  0200;150.13;150.14;150.93;151.06;163.86;103.33;103.36;103.64;103.64;104.39;104.40;107.85;107.85;108.12;108.11;97.45;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.45;130.63;138.80;138.80;148.99;149.42;149.43;149.43
340;15jan2215  0300;150.13;150.14;150.93;151.06;163.86;103.33;103.37;103.64;103.64;104.39;104.40;107.85;107.86;108.12;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.45;130.63;138.80;138.80;148.99;149.42;149.43;149.43
341;15jan2215  0400;150.13;150.13;150.93;151.06;163.86;103.33;103.37;103.64;103.65;104.40;104.40;107.85;107.86;108.12;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.45;130.63;138.80;138.80;148.99;149.42;149.43;149.43
342;15jan2215  0500;150.12;150.13;150.93;151.06;163.85;103.33;103.37;103.64;103.65;104.40;104.40;107.85;107.86;108.12;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.45;130.63;138.80;138.80;148.99;149.42;149.43;149.43
343;15jan2215  0600;150.12;150.13;150.93;151.06;163.85;103.33;103.37;103.64;103.65;104.40;104.40;107.85;107.86;108.12;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.45;130.63;138.80;138.80;148.99;149.42;149.43;149.43
344;15jan2215  0700;150.12;150.13;150.93;151.06;163.85;103.33;103.37;103.64;103.65;104.40;104.40;107.85;107.86;108.12;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.80;148.99;149.42;149.43;149.43
345;15jan2215  0800;150.12;150.12;150.92;151.05;163.84;103.33;103.37;103.64;103.65;104.40;104.40;107.85;107.86;108.13;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.79;148.99;149.42;149.43;149.43
346;15jan2215  0900;150.11;150.12;150.92;151.05;163.84;103.33;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.79;148.99;149.41;149.42;149.43
347;15jan2215  1000;150.11;150.12;150.92;151.05;163.84;103.33;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.80;138.79;148.99;149.41;149.42;149.43
348;15jan2215  1100;150.10;150.11;150.92;151.05;163.83;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.79;138.79;148.99;149.41;149.42;149.42
349;15jan2215  1200;150.10;150.11;150.91;151.04;163.83;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.79;138.79;148.99;149.41;149.42;149.42
350;15jan2215  1300;150.10;150.11;150.91;151.04;163.83;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.11;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.42;130.44;130.63;138.79;138.79;148.99;149.41;149.42;149.42
351;15jan2215  1400;150.09;150.10;150.91;151.04;163.82;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.12;97.46;119.97;119.98;123.44;125.05;125.86;125.85;129.19;129.20;129.22;130.41;130.44;130.63;138.78;138.78;148.99;149.40;149.41;149.42
352;15jan2215  1500;150.09;150.10;150.91;151.03;163.82;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.12;97.46;119.97;119.98;123.44;125.04;125.86;125.85;129.19;129.20;129.22;130.41;130.44;130.63;138.78;138.78;148.99;149.40;149.41;149.42
353;15jan2215  1600;150.09;150.09;150.90;151.03;163.82;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.12;97.46;119.97;119.98;123.44;125.04;125.85;125.85;129.18;129.19;129.21;130.41;130.43;130.62;138.78;138.78;148.98;149.40;149.41;149.41
354;15jan2215  1700;150.08;150.09;150.90;151.03;163.82;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.12;97.46;119.97;119.98;123.44;125.04;125.85;125.84;129.18;129.19;129.21;130.40;130.43;130.62;138.78;138.77;148.98;149.40;149.41;149.41
355;15jan2215  1800;150.08;150.09;150.90;151.03;163.81;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.12;97.46;119.97;119.98;123.43;125.04;125.85;125.84;129.18;129.19;129.21;130.40;130.42;130.62;138.77;138.77;148.98;149.40;149.41;149.41
356;15jan2215  1900;150.08;150.08;150.90;151.02;163.81;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.12;97.46;119.97;119.97;123.43;125.04;125.85;125.84;129.17;129.19;129.20;130.39;130.42;130.62;138.77;138.77;148.98;149.40;149.40;149.41
357;15jan2215  2000;150.07;150.08;150.89;151.02;163.81;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.11;97.46;119.97;119.97;123.43;125.03;125.84;125.83;129.17;129.18;129.20;130.39;130.41;130.61;138.77;138.76;148.98;149.39;149.40;149.41
358;15jan2215  2100;150.07;150.08;150.89;151.02;163.80;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.11;97.46;119.96;119.97;123.43;125.03;125.84;125.83;129.17;129.18;129.20;130.38;130.41;130.61;138.76;138.76;148.98;149.39;149.40;149.40
359;15jan2215  2200;150.07;150.07;150.89;151.02;163.80;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.11;97.46;119.96;119.97;123.43;125.03;125.83;125.83;129.16;129.18;129.19;130.38;130.40;130.61;138.76;138.76;148.98;149.39;149.40;149.40
360;15jan2215  2300;150.06;150.07;150.89;151.01;163.80;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.13;108.11;97.46;119.96;119.96;123.42;125.02;125.83;125.82;129.16;129.17;129.19;130.37;130.40;130.61;138.76;138.76;148.98;149.39;149.40;149.40
361;16jan2215  0000;150.06;150.07;150.88;151.01;163.80;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.12;108.11;97.46;119.96;119.96;123.42;125.02;125.83;125.82;129.16;129.17;129.19;130.37;130.39;130.60;138.76;138.75;148.98;149.39;149.40;149.40
362;16jan2215  0100;150.06;150.06;150.88;151.01;163.79;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.86;108.12;108.11;97.46;119.95;119.96;123.42;125.01;125.82;125.81;129.15;129.16;129.18;130.36;130.39;130.60;138.75;138.75;148.98;149.38;149.39;149.40
363;16jan2215  0200;150.05;150.06;150.88;151.01;163.79;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.85;108.12;108.11;97.46;119.95;119.95;123.41;125.01;125.82;125.81;129.15;129.16;129.18;130.36;130.38;130.60;138.75;138.75;148.98;149.38;149.39;149.39
364;16jan2215  0300;150.05;150.06;150.88;151.00;163.78;103.34;103.37;103.65;103.65;104.40;104.40;107.85;107.85;108.12;108.11;97.46;119.94;119.95;123.41;125.00;125.81;125.81;129.15;129.16;129.18;130.35;130.38;130.60;138.75;138.74;148.98;149.38;149.39;149.39
365;16jan2215  0400;150.05;150.05;150.87;151.00;163.78;103.33;103.37;103.64;103.65;104.39;104.40;107.85;107.85;108.12;108.11;97.46;119.94;119.95;123.41;125.00;125.81;125.80;129.14;129.15;129.17;130.35;130.38;130.60;138.74;138.74;148.98;149.38;149.39;149.39
366;16jan2215  0500;150.04;150.05;150.87;151.00;163.77;103.33;103.37;103.64;103.65;104.39;104.40;107.85;107.85;108.12;108.10;97.46;119.94;119.94;123.41;124.99;125.81;125.80;129.14;129.15;129.17;130.35;130.37;130.59;138.74;138.74;148.98;149.38;149.39;149.39
367;16jan2215  0600;150.04;150.05;150.87;150.99;163.77;103.33;103.37;103.64;103.64;104.39;104.40;107.84;107.85;108.11;108.10;97.46;119.93;119.94;123.40;124.99;125.80;125.79;129.14;129.15;129.17;130.34;130.37;130.59;138.74;138.74;148.98;149.37;149.38;149.39
368;16jan2215  0700;150.03;150.04;150.87;150.99;163.77;103.33;103.36;103.64;103.64;104.39;104.40;107.84;107.84;108.11;108.10;97.46;119.93;119.94;123.40;124.99;125.80;125.79;129.13;129.15;129.16;130.34;130.36;130.59;138.74;138.73;148.98;149.37;149.38;149.38
369;16jan2215  0800;150.03;150.04;150.86;150.98;163.76;103.33;103.36;103.64;103.64;104.39;104.40;107.84;107.84;108.11;108.10;97.46;119.93;119.93;123.40;124.98;125.79;125.79;129.13;129.14;129.16;130.33;130.36;130.59;138.73;138.73;148.97;149.37;149.38;149.38
370;16jan2215  0900;150.02;150.03;150.86;150.98;163.76;103.33;103.36;103.63;103.64;104.39;104.39;107.83;107.84;108.10;108.09;97.46;119.93;119.93;123.39;124.98;125.79;125.78;129.13;129.14;129.16;130.33;130.35;130.58;138.73;138.73;148.97;149.37;149.37;149.38
371;16jan2215  1000;150.02;150.03;150.86;150.98;163.75;103.32;103.36;103.63;103.63;104.39;104.39;107.83;107.83;108.10;108.09;97.46;119.92;119.93;123.39;124.97;125.79;125.78;129.13;129.14;129.15;130.32;130.35;130.58;138.73;138.72;148.97;149.36;149.37;149.37
372;16jan2215  1100;150.01;150.02;150.85;150.97;163.75;103.32;103.35;103.63;103.63;104.38;104.39;107.83;107.83;108.09;108.08;97.45;119.92;119.92;123.39;124.97;125.78;125.77;129.12;129.13;129.15;130.32;130.34;130.58;138.72;138.72;148.96;149.36;149.37;149.37
373;16jan2215  1200;150.01;150.02;150.85;150.97;163.74;103.31;103.35;103.62;103.63;104.38;104.39;107.82;107.83;108.09;108.08;97.45;119.92;119.92;123.39;124.97;125.78;125.77;129.12;129.13;129.15;130.31;130.34;130.58;138.72;138.72;148.96;149.36;149.36;149.37
374;16jan2215  1300;150.00;150.01;150.84;150.97;163.74;103.31;103.35;103.62;103.62;104.38;104.39;107.82;107.82;108.09;108.08;97.45;119.91;119.92;123.38;124.96;125.77;125.77;129.12;129.13;129.14;130.31;130.33;130.58;138.72;138.71;148.96;149.35;149.36;149.36
375;16jan2215  1400;150.00;150.00;150.84;150.96;163.73;103.31;103.34;103.62;103.62;104.38;104.38;107.82;107.82;108.08;108.07;97.45;119.91;119.91;123.38;124.96;125.77;125.76;129.11;129.12;129.14;130.30;130.33;130.57;138.71;138.71;148.95;149.35;149.36;149.36
376;16jan2215  1500;149.99;150.00;150.84;150.96;163.73;103.30;103.34;103.61;103.61;104.37;104.38;107.81;107.82;108.08;108.07;97.44;119.91;119.91;123.38;124.95;125.77;125.76;129.11;129.12;129.14;130.30;130.32;130.57;138.71;138.71;148.95;149.34;149.35;149.36
377;16jan2215  1600;149.98;149.99;150.83;150.96;163.72;103.30;103.33;103.61;103.61;104.37;104.38;107.81;107.81;108.08;108.07;97.44;119.90;119.91;123.38;124.95;125.76;125.75;129.10;129.11;129.13;130.29;130.32;130.57;138.70;138.70;148.95;149.34;149.35;149.35
378;16jan2215  1700;149.98;149.99;150.83;150.95;163.72;103.29;103.33;103.60;103.60;104.37;104.38;107.81;107.81;108.07;108.06;97.44;119.90;119.90;123.37;124.94;125.76;125.75;129.10;129.11;129.13;130.28;130.31;130.56;138.70;138.70;148.94;149.34;149.34;149.35
379;16jan2215  1800;149.97;149.98;150.83;150.95;163.72;103.29;103.33;103.60;103.60;104.37;104.37;107.80;107.81;108.07;108.06;97.43;119.90;119.90;123.37;124.94;125.75;125.74;129.10;129.11;129.12;130.28;130.30;130.56;138.70;138.69;148.94;149.33;149.34;149.34
380;16jan2215  1900;149.97;149.98;150.82;150.95;163.71;103.29;103.32;103.59;103.60;104.36;104.37;107.80;107.80;108.07;108.05;97.43;119.89;119.90;123.37;124.93;125.75;125.74;129.09;129.10;129.12;130.27;130.30;130.56;138.69;138.69;148.94;149.33;149.33;149.34
381;16jan2215  2000;149.96;149.97;150.82;150.95;163.71;103.28;103.32;103.59;103.59;104.36;104.37;107.79;107.80;108.06;108.05;97.42;119.89;119.89;123.36;124.93;125.74;125.73;129.09;129.10;129.11;130.26;130.29;130.55;138.69;138.69;148.93;149.32;149.33;149.33
382;16jan2215  2100;149.96;149.97;150.82;150.94;163.70;103.28;103.31;103.58;103.59;104.36;104.37;107.79;107.80;108.06;108.05;97.42;119.88;119.89;123.36;124.92;125.74;125.73;129.08;129.09;129.11;130.26;130.28;130.55;138.69;138.68;148.93;149.32;149.33;149.33
383;16jan2215  2200;149.95;149.96;150.82;150.94;163.70;103.27;103.31;103.58;103.58;104.36;104.36;107.79;107.79;108.05;108.04;97.42;119.88;119.89;123.36;124.92;125.73;125.72;129.08;129.09;129.10;130.25;130.28;130.55;138.68;138.68;148.93;149.32;149.32;149.33
384;16jan2215  2300;149.95;149.96;150.81;150.94;163.69;103.27;103.31;103.58;103.58;104.36;104.36;107.78;107.79;108.05;108.04;97.41;119.88;119.88;123.35;124.91;125.72;125.72;129.07;129.08;129.10;130.24;130.27;130.54;138.68;138.68;148.93;149.31;149.32;149.32
385;17jan2215  0000;149.94;149.95;150.81;150.93;163.69;103.27;103.30;103.57;103.57;104.35;104.36;107.78;107.78;108.05;108.04;97.41;119.87;119.88;123.35;124.90;125.72;125.71;129.07;129.08;129.09;130.24;130.26;130.54;138.67;138.67;148.92;149.31;149.31;149.32
386;17jan2215  0100;149.94;149.95;150.81;150.93;163.69;103.26;103.30;103.57;103.57;104.35;104.36;107.78;107.78;108.04;108.03;97.40;119.87;119.87;123.34;124.90;125.71;125.71;129.06;129.07;129.09;130.23;130.26;130.54;138.67;138.67;148.92;149.30;149.31;149.31
387;17jan2215  0200;149.93;149.94;150.80;150.93;163.68;103.26;103.29;103.56;103.57;104.35;104.36;107.77;107.78;108.04;108.03;97.40;119.86;119.87;123.34;124.89;125.71;125.70;129.06;129.07;129.08;130.22;130.25;130.53;138.67;138.67;148.92;149.30;149.31;149.31
388;17jan2215  0300;149.93;149.94;150.80;150.92;163.68;103.25;103.29;103.56;103.56;104.35;104.35;107.77;107.77;108.04;108.03;97.40;119.86;119.86;123.34;124.89;125.70;125.69;129.05;129.06;129.08;130.21;130.24;130.53;138.66;138.66;148.91;149.30;149.30;149.31
389;17jan2215  0400;149.92;149.93;150.80;150.92;163.67;103.25;103.29;103.55;103.56;104.34;104.35;107.77;107.77;108.03;108.02;97.39;119.85;119.86;123.33;124.88;125.70;125.69;129.05;129.06;129.07;130.21;130.24;130.53;138.66;138.66;148.91;149.29;149.30;149.30
390;17jan2215  0500;149.92;149.93;150.80;150.92;163.67;103.25;103.28;103.55;103.55;104.34;104.35;107.76;107.77;108.03;108.02;97.39;119.84;119.85;123.33;124.87;125.69;125.68;129.05;129.06;129.07;130.20;130.23;130.52;138.66;138.66;148.91;149.29;149.29;149.30
391;17jan2215  0600;149.91;149.92;150.79;150.91;163.67;103.24;103.28;103.54;103.55;104.34;104.35;107.76;107.76;108.02;108.01;97.38;119.84;119.84;123.32;124.87;125.69;125.68;129.04;129.05;129.07;130.20;130.22;130.52;138.65;138.65;148.91;149.28;149.29;149.29
392;17jan2215  0700;149.91;149.92;150.79;150.91;163.66;103.24;103.27;103.54;103.54;104.34;104.34;107.75;107.76;108.02;108.01;97.38;119.83;119.84;123.32;124.86;125.68;125.67;129.04;129.05;129.06;130.19;130.22;130.52;138.65;138.65;148.90;149.28;149.29;149.29
393;17jan2215  0800;149.90;149.91;150.79;150.91;163.66;103.23;103.27;103.53;103.54;104.33;104.34;107.75;107.75;108.01;108.00;97.37;119.83;119.83;123.32;124.86;125.68;125.67;129.03;129.04;129.06;130.18;130.21;130.52;138.64;138.64;148.90;149.28;149.28;149.28
394;17jan2215  0900;149.90;149.91;150.79;150.90;163.66;103.23;103.26;103.53;103.53;104.33;104.34;107.74;107.75;108.01;108.00;97.37;119.82;119.83;123.31;124.85;125.67;125.66;129.03;129.04;129.06;130.18;130.21;130.51;138.64;138.64;148.90;149.27;149.28;149.28
395;17jan2215  1000;149.89;149.90;150.78;150.90;163.65;103.22;103.26;103.52;103.53;104.33;104.34;107.74;107.74;108.00;107.99;97.36;119.82;119.82;123.31;124.84;125.67;125.66;129.03;129.04;129.05;130.17;130.20;130.51;138.64;138.63;148.90;149.27;149.28;149.28
396;17jan2215  1100;149.89;149.90;150.78;150.90;163.65;103.22;103.25;103.52;103.52;104.33;104.33;107.74;107.74;108.00;107.99;97.36;119.81;119.82;123.31;124.84;125.66;125.66;129.02;129.03;129.05;130.17;130.19;130.51;138.63;138.63;148.89;149.26;149.27;149.27
397;17jan2215  1200;149.89;149.89;150.78;150.89;163.65;103.21;103.25;103.51;103.51;104.32;104.33;107.73;107.73;107.99;107.98;97.35;119.81;119.81;123.30;124.83;125.66;125.65;129.02;129.03;129.04;130.16;130.19;130.51;138.63;138.63;148.89;149.26;149.27;149.27
398;17jan2215  1300;149.88;149.89;150.78;150.89;163.64;103.21;103.24;103.51;103.51;104.32;104.33;107.73;107.73;107.99;107.98;97.35;119.81;119.81;123.30;124.83;125.65;125.65;129.02;129.03;129.04;130.15;130.18;130.50;138.62;138.62;148.89;149.26;149.26;149.27
399;17jan2215  1400;149.88;149.89;150.77;150.89;163.64;103.20;103.24;103.50;103.50;104.32;104.33;107.72;107.72;107.98;107.97;97.34;119.80;119.81;123.30;124.82;125.65;125.64;129.01;129.02;129.03;130.14;130.17;130.50;138.62;138.62;148.89;149.25;149.26;149.26
